case_id,n_ref,dice,size_group
r047s039,5772,0.3841590776171777,LARGE
r047s042,7117,0.5101294162616721,LARGE
r047s043,1744,0.3459715639810427,MEDIUM
r047s044,21024,0.8461615453908518,LARGE
r048s002,247886,0.918383153031349,LARGE
r048s004,48491,0.909631453219699,LARGE
r048s005,5574,0.9155444573263176,LARGE
r048s009,94041,0.8306680200712453,LARGE
r048s013,5710,0.7231876037631433,LARGE
r048s018,81789,0.9259535838885453,LARGE
r048s027,1495,0.7469116249604054,MEDIUM
r048s033,251,0.7484909456740443,SMALL
r048s041,7907,0.8424863471804627,LARGE
r048s042,2244,0.7629558541266794,MEDIUM
r048s043,2475,0.40722291407222916,MEDIUM
r049s009,23,0.0297029702970297,SMALL
r049s011,830,0.1686746987951807,MEDIUM
r049s014,505,0.2233128834355828,MEDIUM
r049s034,115,0.6057142857142858,SMALL
r050s006,61,0.0,SMALL
r050s007,8708,0.8178986462201989,LARGE
r050s009,66,0.08163265306122448,SMALL
r050s015,129,0.24836601307189543,SMALL
r052s013,364,0.6763636363636364,SMALL
r052s017,33309,0.3528800603594355,LARGE
r052s022,81600,0.8771159801615945,LARGE
r052s029,715,0.7029787234042553,MEDIUM
r052s031,21093,0.7044763787659712,LARGE
r056s009,2120,0.7938039614017267,MEDIUM
r056s016,79092,0.88366247989634,LARGE
r057s044,15651,0.6922726236608161,LARGE
r058s034,11653,0.5943085846080792,LARGE
r058s037,99497,0.7987511825922422,LARGE
r058s039,119536,0.8382430032018766,LARGE
r058s048,37,0.0,SMALL
r058s050,14585,0.7412115636586658,LARGE
r058s056,41898,0.6682619163675574,LARGE
r058s058,520,0.22048539695598518,MEDIUM
r058s060,31041,0.7036047294049793,LARGE
r058s061,17948,0.78102417468157,LARGE
r058s062,24881,0.8120652778011688,LARGE
r059s001,8224,0.8219726453908596,LARGE
r059s007,200605,0.7964506324149426,LARGE
r059s008,230542,0.9467282732797382,LARGE
r059s019,4162,0.7590643274853801,LARGE
r059s020,223,0.8219780219780219,SMALL
r059s023,711,0.7064748201438849,MEDIUM
r059s024,44497,0.8502605079320577,LARGE
r059s025,738,0.5721973094170404,MEDIUM
r059s032,1005,0.7891304347826087,MEDIUM
r059s033,26159,0.8964891773146841,LARGE
r059s034,1916,0.8168202764976958,MEDIUM
r059s037,3278,0.6293512658227848,LARGE
r059s040,4805,0.6973578863090473,LARGE
r061s001,8232,0.8973741408682371,LARGE
r061s002,1717,0.8879287064542263,MEDIUM
r061s004,2774,0.8327868852459016,MEDIUM
r061s006,138,0.05,SMALL
r061s009,72942,0.8649576504786247,LARGE
r061s011,2640,0.5356125356125356,MEDIUM
r061s012,17955,0.8361280054567157,LARGE
r062s007,85352,0.8063353632558955,LARGE
