case_id,n_ref,dice,size_group
r034s012,1532,0.08401400233372229,MEDIUM
r034s039,46404,0.8461262179791683,LARGE
r034s046,783,0.5191409897292251,MEDIUM
r035s002,10796,0.8162964780954718,LARGE
r035s005,4277,0.7523291925465838,LARGE
r035s012,98437,0.7026414520178259,LARGE
r038s005,88451,0.8492280033171485,LARGE
r038s006,1234,0.7596751075011945,MEDIUM
r038s015,14812,0.9048687537842363,LARGE
r038s017,46165,0.7478628180629588,LARGE
r038s022,28091,0.8372886866059818,LARGE
r038s028,34131,0.8222233368443932,LARGE
r038s029,21023,0.5534711365873429,LARGE
r038s031,2760,0.4134532990574122,MEDIUM
r038s039,16452,0.8365626646373587,LARGE
r038s040,27075,0.8065447154471544,LARGE
r038s044,1013,0.16073400730609125,MEDIUM
r038s049,93776,0.7770303408272129,LARGE
r038s063,43822,0.7310489530317422,LARGE
r038s070,9176,0.8843815758709376,LARGE
r038s073,1617,0.03686635944700461,MEDIUM
r038s078,181833,0.8940422086168207,LARGE
r038s083,1205,0.7219947897283215,MEDIUM
r038s091,4447,0.8303625560809992,LARGE
r038s092,52608,0.840707431645722,LARGE
r038s093,589,0.08686587908269632,MEDIUM
r038s094,1169,0.5659314875645237,MEDIUM
r040s005,2965,0.6920430107526881,MEDIUM
r040s006,23006,0.5751810289515379,LARGE
r040s013,2906,0.8085528178986123,MEDIUM
r040s014,271,0.04935370152761457,SMALL
r040s017,749,0.6208026208026208,MEDIUM
r040s020,17132,0.8003347513773624,LARGE
r040s031,185045,0.9008027440298615,LARGE
r040s032,102970,0.6945375345577544,LARGE
r040s038,16943,0.8177074997599308,LARGE
r040s044,190818,0.9345513275631263,LARGE
r040s050,86213,0.6393131410982555,LARGE
r040s051,121,0.42105263157894735,SMALL
r040s053,98757,0.8354901724898459,LARGE
r040s061,289688,0.7940539955082081,LARGE
r040s066,385,0.8137108792846498,SMALL
r040s073,4229,0.8187029335731145,LARGE
r040s077,21172,0.8547731727138008,LARGE
r040s081,122334,0.8535287454633718,LARGE
r042s002,5211,0.7371574392544104,LARGE
r042s005,506,0.6512928022361985,MEDIUM
r042s012,24646,0.6813373677761384,LARGE
r042s018,128616,0.9239954002171674,LARGE
r042s029,29186,0.8301268321755164,LARGE
r042s031,17997,0.8289650999697478,LARGE
r042s033,9102,0.8226867073743541,LARGE
r042s035,6644,0.4195708154506438,LARGE
r042s036,419,0.6678352322524101,SMALL
r044s003,34602,0.7588373681414586,LARGE
r045s002,9067,0.8508677098150782,LARGE
r046s009,133753,0.8912718751284757,LARGE
r047s002,83603,0.9243373207872005,LARGE
r047s010,17670,0.39398793395110704,LARGE
r047s027,13404,0.8753974029953653,LARGE
r047s032,194121,0.9406270254448138,LARGE
r047s035,85705,0.8582632769292171,LARGE
r047s037,34646,0.8673093194729844,LARGE
r047s039,5772,0.37265948632974316,LARGE
r047s042,7117,0.4802123552123552,LARGE
r047s043,1744,0.3465909090909091,MEDIUM
r047s044,21024,0.8439393180794073,LARGE
r048s002,247886,0.9169360291806745,LARGE
r048s004,48491,0.9095981097313445,LARGE
r048s005,5574,0.9147491845190867,LARGE
r048s009,94041,0.8302257302827256,LARGE
r048s013,5710,0.6655847919323056,LARGE
r048s018,81789,0.924186214195169,LARGE
r048s027,1495,0.6997084548104956,MEDIUM
r048s033,251,0.7272727272727273,SMALL
r048s041,7907,0.840606395384521,LARGE
r048s042,2244,0.7495707628157959,MEDIUM
r048s043,2475,0.4068522483940043,MEDIUM
r049s009,23,0.023931623931623933,SMALL
r049s011,830,0.1631753031973539,MEDIUM
r049s014,505,0.22966507177033493,MEDIUM
r049s034,115,0.6136363636363636,SMALL
r050s006,61,0.0,SMALL
r050s007,8708,0.8094980462879471,LARGE
r050s009,66,0.17511520737327188,SMALL
r050s015,129,0.2631578947368421,SMALL
r052s013,364,0.6290018832391714,SMALL
r052s017,33309,0.33012473379981744,LARGE
r052s022,81600,0.8742582160167501,LARGE
r052s029,715,0.7011686143572621,MEDIUM
r052s031,21093,0.6697694226440348,LARGE
r056s009,2120,0.7624867162592986,MEDIUM
r056s016,79092,0.8820547614543035,LARGE
r057s044,15651,0.6657088494544325,LARGE
r058s034,11653,0.5951808045548513,LARGE
r058s037,99497,0.8013733145577937,LARGE
r058s039,119536,0.8363553178802732,LARGE
r058s048,37,0.0,SMALL
r058s050,14585,0.7453447692134071,LARGE
r058s056,41898,0.6723403017210027,LARGE
r058s058,520,0.2154233025984912,MEDIUM
r058s060,31041,0.7145911783071887,LARGE
r058s061,17948,0.7773112490662271,LARGE
r058s062,24881,0.8119055234760357,LARGE
r059s001,8224,0.7739842422369844,LARGE
r059s007,200605,0.8106378660171565,LARGE
r059s008,230542,0.9460972584577221,LARGE
r059s019,4162,0.7606003205595221,LARGE
r059s020,223,0.8209606986899564,SMALL
r059s023,711,0.672463768115942,MEDIUM
r059s024,44497,0.8476710419328609,LARGE
r059s025,738,0.5742222222222222,MEDIUM
r059s032,1005,0.7843563280825638,MEDIUM
