case_id,n_ref,dice,size_group
r027s047,9924,0.88158744808491,LARGE
r027s048,105192,0.858032120961372,LARGE
r027s053,203053,0.9144193339970523,LARGE
r027s057,107487,0.9400237932609885,LARGE
r028s001,61007,0.874927844392322,LARGE
r028s010,54117,0.8623732907734115,LARGE
r028s011,300,0.0,SMALL
r029s003,47646,0.8735168721287636,LARGE
r031s004,2614,0.4407114624505929,MEDIUM
r031s016,1880,0.9198734844491302,MEDIUM
r031s023,539,0.8283464566929134,MEDIUM
r031s030,21970,0.7592853700762106,LARGE
r031s033,35611,0.865094184604813,LARGE
r032s014,2737,0.6308821413152972,MEDIUM
r032s018,209,0.6217457886676876,SMALL
r032s020,23959,0.8744550264550265,LARGE
r032s030,64864,0.8970556214163018,LARGE
r032s043,67282,0.9116010139452386,LARGE
r032s046,92891,0.9094823690771742,LARGE
r032s048,5700,0.750698674310283,LARGE
r034s010,164,0.7893333333333333,SMALL
r034s011,5575,0.7512550447878729,LARGE
r034s012,1532,0.08381171067738231,MEDIUM
r034s039,46404,0.8423553958502377,LARGE
r034s046,783,0.5362718089990818,MEDIUM
r035s002,10796,0.816883974253177,LARGE
r035s005,4277,0.7496114996114996,LARGE
r035s012,98437,0.6918232108997792,LARGE
r038s005,88451,0.8462568966940313,LARGE
r038s006,1234,0.7724268177525968,MEDIUM
r038s015,14812,0.9033897698392812,LARGE
r038s017,46165,0.7511415061793535,LARGE
r038s022,28091,0.8365904196969082,LARGE
r038s028,34131,0.8184776409809118,LARGE
r038s029,21023,0.5383889609623776,LARGE
r038s031,2760,0.42417947652679683,MEDIUM
r038s039,16452,0.8369047271026399,LARGE
r038s040,27075,0.8063787866349232,LARGE
r038s044,1013,0.1758873135019924,MEDIUM
r038s049,93776,0.7701319318990529,LARGE
r038s063,43822,0.7281600364236526,LARGE
r038s070,9176,0.8836121183764183,LARGE
r038s073,1617,0.03735144312393888,MEDIUM
r038s078,181833,0.8894636406188116,LARGE
r038s083,1205,0.7196684250188395,MEDIUM
r038s091,4447,0.8282511751235386,LARGE
r038s092,52608,0.835433632228459,LARGE
r038s093,589,0.0876010781671159,MEDIUM
r038s094,1169,0.5678085405912717,MEDIUM
r040s005,2965,0.7000853242320819,MEDIUM
r040s006,23006,0.5741465850261478,LARGE
r040s013,2906,0.7988795518207283,MEDIUM
r040s014,271,0.004897959183673469,SMALL
r040s017,749,0.627831715210356,MEDIUM
r040s020,17132,0.7974418117005662,LARGE
r040s031,185045,0.8919349195241427,LARGE
r040s032,102970,0.6763188255131407,LARGE
