case_id,n_ref,dice,size_group
r005s055,479,0.5838343353373413,SMALL
r005s057,2981,0.9014036867918146,MEDIUM
r005s070,549,0.784452296819788,MEDIUM
r005s072,1316,0.8068477856345366,MEDIUM
r008s004,1624,0.0,MEDIUM
r008s008,3152,0.028974002778329032,LARGE
r009s010,1431,0.8324514991181657,MEDIUM
r009s012,246,0.5297619047619048,SMALL
r009s013,420,0.0,SMALL
r009s014,679,0.13375,MEDIUM
r009s024,6066,0.4555137170521786,LARGE
r009s025,764,0.0,MEDIUM
r009s027,176,0.22627737226277372,SMALL
r009s038,1039,0.48114224137931033,MEDIUM
r009s040,10611,0.6690584798318897,LARGE
r009s041,703,0.8336812804453723,MEDIUM
r009s051,2152,0.4392857142857143,MEDIUM
r009s054,540,0.8662674650698603,MEDIUM
r009s055,11469,0.01611047180667434,LARGE
r009s056,117,0.35374149659863946,SMALL
r009s058,654,0.5482796892341842,MEDIUM
r009s060,895,0.0,MEDIUM
r009s062,180,0.6358381502890174,SMALL
r009s063,8755,0.651010101010101,LARGE
r009s072,7041,0.7297250760489009,LARGE
r009s087,976,0.30927835051546393,MEDIUM
r009s099,319,0.8014440433212996,SMALL
r009s107,3095,0.7464692170574524,LARGE
r009s108,46702,0.9094496597878378,LARGE
r009s111,92,0.05221414408460013,SMALL
r009s114,2716,0.660563896008788,MEDIUM
r009s118,946,0.7057522123893806,MEDIUM
r009s123,4173,0.41875735612959175,LARGE
