case_id,n_ref,dice,size_group
r067s035,7941,0.005736376106746477,LARGE
r067s039,9697,0.15508704679763616,LARGE
r069s003,461,0.013468652186284739,SMALL
r069s008,1443,0.8557936796222303,MEDIUM
r069s009,15409,0.8385861561119293,LARGE
r069s021,27509,0.7271337369062623,LARGE
r069s026,108412,0.8298396151587882,LARGE
r070s003,1122,0.8529291274068005,MEDIUM
r070s008,4750,0.7757715036112935,LARGE
r070s010,15743,0.7754858887482314,LARGE
r071s010,4788,0.38169973349126446,LARGE
r071s014,7235,0.5048175903812896,LARGE
r071s016,5015,0.38747553816046965,LARGE
r071s017,31453,0.8671888879916014,LARGE
r071s026,2336,0.8465160075329566,MEDIUM
soop0019,25708,0.06560071727435744,LARGE
soop0148,2245123,0.9180230949118433,LARGE
soop0192,12721,0.36064260739645426,LARGE
soop0267,37321,0.8428987980940189,LARGE
soop0283,1707,0.8525870484868207,MEDIUM
soop0290,65070,0.8694359937753228,LARGE
soop0294,23191,0.7052436351374136,LARGE
soop0296,110291,0.8100380873483325,LARGE
soop0477,814837,0.9513196887939682,LARGE
soop0579,2355346,0.9759712308846116,LARGE
soop0580,41651,0.32779153020800944,LARGE
soop0674,605682,0.2298926138733145,LARGE
soop0690,5842,0.0,LARGE
soop0705,352980,0.6194919257124472,LARGE
soop0791,969600,0.9667118921502375,LARGE
soop0796,3411094,0.9614570745032773,LARGE
soop0808,3403,0.0,LARGE
soop0813,1576144,0.6741740958226591,LARGE
soop0829,618831,0.9494915123033703,LARGE
soop0850,186148,0.8801564330852971,LARGE
soop0885,936,0.0,MEDIUM
soop0966,11492,0.006867542278307151,LARGE
soop1006,247423,0.8676385480385334,LARGE
soop1024,190702,0.8244241256471718,LARGE
soop1025,1071054,0.9417867820219464,LARGE
soop1034,2733,0.1948986265533028,MEDIUM
soop1037,16652,0.8542629686697484,LARGE
soop1043,75894,0.6610471598292844,LARGE
soop1046,2278390,0.8179951238631425,LARGE
soop1093,42259,0.18448079933103198,LARGE
soop1096,657803,0.8692384119605081,LARGE
soop1156,869118,0.8852357261653855,LARGE
soop1162,394756,0.8867882577263325,LARGE
soop1244,8597,0.3385364973382658,LARGE
soop1301,168144,0.9352101530876221,LARGE
soop1320,81024,0.7826467621289311,LARGE
soop1342,2151,0.10812261770548129,MEDIUM
soop1399,11777,0.6485697442663447,LARGE
soop1407,670,0.0,MEDIUM
soop1481,118220,0.8690252772752745,LARGE
soop1543,247674,0.8360248664434166,LARGE
soop1547,475518,0.7535122095263835,LARGE
soop1607,94366,0.005636872269312574,LARGE
soop1608,35814,0.26776137024957397,LARGE
soop1613,1391,0.6812749003984063,MEDIUM
soop1700,2463,0.7076079948420374,MEDIUM
soop1707,39320,0.8028553251598572,LARGE
soop1724,46708,0.812146571821388,LARGE
r001s012,10109,0.6937228775747204,LARGE
r001s013,7328,0.516732864052853,LARGE
r001s028,237,0.7703703703703704,SMALL
r001s032,5437,0.1831435826029978,LARGE
r001s033,24209,0.8962858244441588,LARGE
r001s037,19967,0.681993681993682,LARGE
r001s040,1912,0.0065065065065065065,MEDIUM
r002s008,48565,0.9125100903899624,LARGE
r003s001,17128,0.8174241657387725,LARGE
r003s003,152307,0.9484794098760146,LARGE
r003s010,311,0.43213897937024975,SMALL
r003s012,21623,0.7806070594698531,LARGE
r004s010,21014,0.8344809598330725,LARGE
r004s030,112570,0.9091275905290088,LARGE
r004s034,17404,0.9086967397648629,LARGE
r004s035,115346,0.9330110672942373,LARGE
r005s015,387630,0.8367353145350567,LARGE
r005s034,9855,0.6542071739859202,LARGE
r005s048,158,0.5963488843813387,SMALL
r005s055,479,0.5113306217315514,SMALL
r005s057,2981,0.9018425460636516,MEDIUM
r005s070,549,0.8116469517743403,MEDIUM
r005s072,1316,0.8068638189120116,MEDIUM
r008s004,1624,0.0,MEDIUM
r008s008,3152,0.0,LARGE
r009s010,1431,0.8336272780717225,MEDIUM
r009s012,246,0.4668587896253602,SMALL
r009s013,420,0.0,SMALL
r009s014,679,0.08378158109209453,MEDIUM
r009s024,6066,0.46616037525128434,LARGE
r009s025,764,0.0,MEDIUM
r009s027,176,0.38961038961038963,SMALL
r009s038,1039,0.5123350545037292,MEDIUM
r009s040,10611,0.6296106265321247,LARGE
r009s041,703,0.8649035025017869,MEDIUM
r009s051,2152,0.43988881167477417,MEDIUM
r009s054,540,0.8642714570858283,MEDIUM
r009s055,11469,0.0,LARGE
r009s056,117,0.4318181818181818,SMALL
r009s058,654,0.6253934942287513,MEDIUM
r009s060,895,0.0,MEDIUM
r009s062,180,0.47334754797441364,SMALL
r009s063,8755,0.6391300534946944,LARGE
r009s072,7041,0.6968824646291419,LARGE
r009s087,976,0.3262531860662702,MEDIUM
r009s099,319,0.7617391304347826,SMALL
r009s107,3095,0.7481420313790256,LARGE
r009s108,46702,0.9075695185806517,LARGE
r009s111,92,0.06776859504132231,SMALL
r009s114,2716,0.6541066892464014,MEDIUM
r009s118,946,0.7198342827550492,MEDIUM
r009s123,4173,0.4160916707737802,LARGE
